videoId,textDisplay,textOriginal,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt,parentId,commentId
1mGOWxLqcEk,Alberta nation day independent,Alberta nation day independent,Order divine Warrior,https://yt3.ggpht.com/ytc/AL5GRJWqqwLfQLyFm1IOTdlEL7FcmMLjqT91_JWrEJzgsg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCMkKe8GSqkHVRrimD_byZtA,{'value': 'UCMkKe8GSqkHVRrimD_byZtA'},True,none,1,2023-02-03T13:27:38Z,2023-02-03T13:27:38Z,,UgzSNC2SCGmqb5_lYpl4AaABAg
1mGOWxLqcEk,Todo dia quando acordo agradeço por Senhor dos Anéis ter sido filmado em 2002 ... um dos top 5 filmes da História!,Todo dia quando acordo agradeço por Senhor dos Anéis ter sido filmado em 2002 ... um dos top 5 filmes da História!,Carlos Garcia,https://yt3.ggpht.com/ytc/AL5GRJXlAXoB8SZC3cU_BIbIwyDvWJ69jK_sImLff5P2=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCS0zMQ2ROijp34o4Eu-E1IA,{'value': 'UCS0zMQ2ROijp34o4Eu-E1IA'},True,none,1,2023-01-31T01:06:32Z,2023-01-31T01:06:32Z,,UgwHqupOfRnN8zFSPk94AaABAg
1mGOWxLqcEk,Awesome music,Awesome music,Why? ,https://yt3.ggpht.com/gq7bauzAJDYTyNbWWwfnF0dw3w-C2E6huQDEPfyNUuADk6VpB4UwRMKarEXACa34PbXnuUVbMg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCnuOBIiy_PUVbVVpjYVxxoQ,{'value': 'UCnuOBIiy_PUVbVVpjYVxxoQ'},True,none,0,2023-01-26T22:39:45Z,2023-01-26T22:39:45Z,,Ugzq8fZn4g1xm_aRo8x4AaABAg
1mGOWxLqcEk,Terrorism,Terrorism,Alexander Galica,https://yt3.ggpht.com/ytc/AL5GRJXBB0kTwemnBxTeztkw_JJBOYg_fQM6MfQeSMib1HuvUByyMkYh6GiHv_n7ulkz=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCjaQSXEp3TNGm0R0yGtyy_Q,{'value': 'UCjaQSXEp3TNGm0R0yGtyy_Q'},True,none,1,2023-01-25T14:06:26Z,2023-01-25T14:06:26Z,,UgxuaB1ctKwzCLXDV914AaABAg
1mGOWxLqcEk,"<a href=""https://www.youtube.com/watch?v=1mGOWxLqcEk&amp;t=05m42s"">05:42</a> Epic Moment!",05:42 Epic Moment!,Musica Serra,https://yt3.ggpht.com/ytc/AL5GRJUufoqxCW3OhkvYazbROopjM0_8eCvk3X4P4cYB=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCguIvFfo_VKY-JfSH-O7Evw,{'value': 'UCguIvFfo_VKY-JfSH-O7Evw'},True,none,1,2023-01-17T13:34:53Z,2023-01-17T13:34:53Z,,UgwqROS3LEHMnC6IJyx4AaABAg
1mGOWxLqcEk,Beautiful piece!,Beautiful piece!,Kiwi,https://yt3.ggpht.com/9hs90HsI7sdpdyPMQHkaDMvA9vApjCYzWcHcCTjvQjH2awkzJn3rJ7Gx7s68hVdiNSRzLQQKpGg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC5VXikkKbh6v3kITgwJGWCA,{'value': 'UC5VXikkKbh6v3kITgwJGWCA'},True,none,0,2023-01-16T21:47:14Z,2023-01-16T21:47:14Z,,UgzMPBLv5J8DJeCEQt94AaABAg
1mGOWxLqcEk,Edoras theme got stuck on my mind,Edoras theme got stuck on my mind,Ronaldo Hoxha,https://yt3.ggpht.com/ytc/AL5GRJUYz1PvC0AohX5O5mw-XizeIAhxVw4uyYVmPXzyvg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCOo3pfqHtN2VqoVoDCIBgIg,{'value': 'UCOo3pfqHtN2VqoVoDCIBgIg'},True,none,1,2023-01-12T20:00:35Z,2023-01-12T20:00:35Z,,UgzjwvSWGpwBOSJ6y9d4AaABAg
1mGOWxLqcEk,"you come for this 👉<a href=""https://www.youtube.com/watch?v=1mGOWxLqcEk&amp;t=18m58s"">18:58</a>",you come for this 👉18:58,Ivo,https://yt3.ggpht.com/ytc/AL5GRJXSvKF-VrQsSF9xSxVV87YzAaPQV-GM7RV94BojeQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC1i6kcmSiFbB35tw7h7uk9w,{'value': 'UC1i6kcmSiFbB35tw7h7uk9w'},True,none,4,2023-01-11T13:02:05Z,2023-01-11T13:02:05Z,,UgztQ3MbunHp96-pb4t4AaABAg
1mGOWxLqcEk,"Копья вздымайте, щиты крушите! День сечи, день славы, вперёд на встречу заре! В бой, в бой, в бой, последний бой этого мира! НА СМЕЕЕЕЕЕРТЬ. НА СМЕЕЕЕЕЕРТЬ! СМЕЕЕЕЕЕЕЕЕРТЬ! ВПЕРЕД ЭОРЛИНГИ!","Копья вздымайте, щиты крушите! День сечи, день славы, вперёд на встречу заре! В бой, в бой, в бой, последний бой этого мира! НА СМЕЕЕЕЕЕРТЬ. НА СМЕЕЕЕЕЕРТЬ! СМЕЕЕЕЕЕЕЕЕРТЬ! ВПЕРЕД ЭОРЛИНГИ!",Аратому Майоров,https://yt3.ggpht.com/OvGlDdmtZO8364Vf7W9cJ2lTkO12JOIPhpb86p7U5Q8NrOtbZixASsk8l5At4k1DoMdedJrmKyU=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCi44kLDGksBivea0DXhzKWg,{'value': 'UCi44kLDGksBivea0DXhzKWg'},True,none,2,2023-01-09T09:49:59Z,2023-01-09T09:49:59Z,,UgykPQPmOd1u6j7tu5l4AaABAg
1mGOWxLqcEk,And Rohan will answer!,And Rohan will answer!,kitsune,https://yt3.ggpht.com/2qx-STIek-XG5QwXlVPH2n1neH4HT2rdTkt28kcdlniUOIGEKyOFG1QyGWcDd4LWu8id1PaiZg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCmp_u2dsPIlNahWZjtpuuEQ,{'value': 'UCmp_u2dsPIlNahWZjtpuuEQ'},True,none,1,2023-02-11T13:21:44Z,2023-02-11T13:21:44Z,UgzImMnA7z3F26FdH_94AaABAg,UgzImMnA7z3F26FdH_94AaABAg.9kbQMSKrO7g9m-0YU6pm3x
1mGOWxLqcEk,"<a href=""https://www.youtube.com/watch?v=ES6MuLxl0fE"">https://www.youtube.com/watch?v=ES6MuLxl0fE</a><a href=""about:invalid#zCSafez""></a><a href=""about:invalid#zCSafez""></a>",https://www.youtube.com/watch?v=ES6MuLxl0fE,RICARDO C S BRANDAO,https://yt3.ggpht.com/ytc/AL5GRJU2V7FSW2HxIg9aXMJrbalvOXs_DRG9UhwjcpFtZCWTZPp5MSTnp6wYRC-OKZhc=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC1zQeUPK1IB5sCJrOKrIaxQ,{'value': 'UC1zQeUPK1IB5sCJrOKrIaxQ'},True,none,0,2023-01-03T05:00:13Z,2023-01-03T05:00:13Z,,Ugwl393-8vjYsDpTREF4AaABAg
1mGOWxLqcEk,"Magnifico, Surreal, Esplêndido a trilha sonora ... Parabéns ...","Magnifico, Surreal, Esplêndido a trilha sonora ... Parabéns ...",Jorge Lutif,https://yt3.ggpht.com/ytc/AL5GRJWTzl4gRGVQazKg9ygr1sOIoFKSypTCQpg_jWfndNU=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC2fhgfymHYrs3hzxIBTv1UQ,{'value': 'UC2fhgfymHYrs3hzxIBTv1UQ'},True,none,4,2022-12-19T13:48:48Z,2022-12-19T13:48:48Z,,UgyWgGaYz8QY7u-bECR4AaABAg
1mGOWxLqcEk,"After 20 years I&#39;ve decided to read LOTR trilogy again - I started &quot;Return of the king&quot; not long time ago and I&#39;m in chapter &quot;Siege of Gondor&quot;, so this music compilation will be very good when Riders of Rohan arrive with relief of besieged Minas Tirith. Thank you!","After 20 years I've decided to read LOTR trilogy again - I started ""Return of the king"" not long time ago and I'm in chapter ""Siege of Gondor"", so this music compilation will be very good when Riders of Rohan arrive with relief of besieged Minas Tirith. Thank you!",1701EarlGrey,https://yt3.ggpht.com/ytc/AL5GRJUIrkT6Z1IIZjJMZvdapE5Gsm_rtQMG5OCHyQDq=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC5BMPzabFgmHrzmJUhXmVvQ,{'value': 'UC5BMPzabFgmHrzmJUhXmVvQ'},True,none,27,2022-12-09T20:40:10Z,2022-12-09T20:40:10Z,,UgyLv0Z0147j1h1jPLN4AaABAg
1mGOWxLqcEk,"À frente havia trevas! Atrás dos milhares de cavaleiros, uma luz fulgurante, naquele entardecer majestoso... Um belo dia para uma bela e sangrenta batalha. Avante, homens do Ocidente! Por Deus! Por quem amamos! Por nossas próprias vidas!","À frente havia trevas! Atrás dos milhares de cavaleiros, uma luz fulgurante, naquele entardecer majestoso... Um belo dia para uma bela e sangrenta batalha. Avante, homens do Ocidente! Por Deus! Por quem amamos! Por nossas próprias vidas!",Sociedade dos Poetas Vivos,https://yt3.ggpht.com/ytc/AL5GRJWvVNmBnz9rzp_0g9FEBGozb2kGAXs7D190mdKv=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCBthVUr33_hL16YAASHjKpA,{'value': 'UCBthVUr33_hL16YAASHjKpA'},True,none,5,2022-12-07T18:36:05Z,2022-12-07T18:36:05Z,,UgwDJdpdtzp0VJiyIyx4AaABAg
1mGOWxLqcEk,plenty   after the war  gondor  and  rohan  went on to fight many battles together against the Eastman,plenty   after the war  gondor  and  rohan  went on to fight many battles together against the Eastman,Dustin Cordell,https://yt3.ggpht.com/ytc/AL5GRJVfOVo--g5DbTKukjhl0fClbQQszwp-JfJPr2ZT5A=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC9oz-AnQQ7flz-sSAZLeZoQ,{'value': 'UC9oz-AnQQ7flz-sSAZLeZoQ'},True,none,3,2022-12-17T23:59:05Z,2022-12-17T23:59:05Z,Ugw5v9mzSJGT8uM1NgZ4AaABAg,Ugw5v9mzSJGT8uM1NgZ4AaABAg.9jGCwchhe4t9jkxyY-iITR
1mGOWxLqcEk,"Da, m-a filmat în secret procuratura 🤕🧐<br>Un suflet de acolo își pleca genunchiul la Dumnezeu și DUMNEZEU l-a ajutat. <br>Adevărul acesta este.","Da, m-a filmat în secret procuratura 🤕🧐
Un suflet de acolo își pleca genunchiul la Dumnezeu și DUMNEZEU l-a ajutat. 
Adevărul acesta este.",Monica Aron,https://yt3.ggpht.com/ytc/AL5GRJWfMSJ2t-ttEXCJvpv866K6GjBGB-90X3sO=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UClI6dhamRtgrmE9R7MPMcZg,{'value': 'UClI6dhamRtgrmE9R7MPMcZg'},True,none,0,2022-11-25T13:46:40Z,2022-11-25T13:46:40Z,,UgysZ0fa5ZjYEn3h83p4AaABAg
1mGOWxLqcEk,Tengo el intestino en carne de galllina,Tengo el intestino en carne de galllina,Tollpa,https://yt3.ggpht.com/ooP-plR8jWo90t6HfESaLk_zWCtbc1d7g0sCSdwnlxqzoNcE52i30_x9GEdBbujJI4IpHDzsjg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCESQTINc4_Onmp0lUYqobkg,{'value': 'UCESQTINc4_Onmp0lUYqobkg'},True,none,0,2022-11-20T18:03:45Z,2022-11-20T18:03:45Z,,UgzYcnZyuGH194nNNOd4AaABAg
1mGOWxLqcEk,"<a href=""https://www.youtube.com/watch?v=1mGOWxLqcEk&amp;t=10m55s"">10:55</a><br><br>Who am I...Gamling?<br><br>You are our King, sire.<br><br>Do you trust your King?<br><br>Your men, my lord, will follow you to whatever end.<br><br><b>To whatever end?</b>","10:55

Who am I...Gamling?

You are our King, sire.

Do you trust your King?

Your men, my lord, will follow you to whatever end.

*To whatever end?*",uFuqinwitme,https://yt3.ggpht.com/VRAo8jLvtzjxfhKZcKxte3NQDglca5mkelHRz2VM3KL160vtI-ttk1KbqCFSkuu6QwLoGtHr=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCHUUWjL2ZhJtSOqLYCzf-sQ,{'value': 'UCHUUWjL2ZhJtSOqLYCzf-sQ'},True,none,6,2022-11-12T03:19:13Z,2022-11-12T03:19:13Z,,UgzIPhxGHLuQJb0XIRl4AaABAg
1mGOWxLqcEk,"Ride to ruin, and the world&#39;s ending!","Ride to ruin, and the world's ending!",Lenio,https://yt3.ggpht.com/YxxKgJswLKoMHVKnJdtqtngQI7pB5cIka5nzefcG-p18XlpPP_cJRzoddy8EvW3sJlmmrjbAgQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCKrnskyELV6QgHDFvyWSXtQ,{'value': 'UCKrnskyELV6QgHDFvyWSXtQ'},True,none,0,2023-02-04T15:38:28Z,2023-02-04T15:38:28Z,UgyEOKLx5YU_M9wBNjR4AaABAg,UgyEOKLx5YU_M9wBNjR4AaABAg.9iJIuF6mJeA9liEcnjvPKq
1mGOWxLqcEk,"It was smart to let that out. Didn&#39;t sound epic, tbh. xD","It was smart to let that out. Didn't sound epic, tbh. xD",Sonatine,https://yt3.ggpht.com/T6Ang1_FkOkay5ubpxQ4m7t_8TyROjbcd2a14GP9-VeTv_MgJslNIu0GmGpog7qt4lMRLqdZ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCqha9oCeEh1G6SdO7BHYy7Q,{'value': 'UCqha9oCeEh1G6SdO7BHYy7Q'},True,none,1,2022-11-12T10:29:15Z,2022-11-12T10:29:15Z,UgwVQaodN8KHUsK2Aip4AaABAg,UgwVQaodN8KHUsK2Aip4AaABAg.9iDsIiDhJRY9iKOTcuooE_
1mGOWxLqcEk,"¿Es normal que en el minuto <a href=""https://www.youtube.com/watch?v=1mGOWxLqcEk&amp;t=16m53s"">16:53</a> se te ponga la piel de gallina? 😧",¿Es normal que en el minuto 16:53 se te ponga la piel de gallina? 😧,Edison V. López,https://yt3.ggpht.com/ytc/AL5GRJWg7UCMpt2bsfuuXt5Q8tVjVe2uTOeO2ej8Ng=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCzzH6lR1b3Bjx1tFZYcIGBg,{'value': 'UCzzH6lR1b3Bjx1tFZYcIGBg'},True,none,7,2022-11-08T01:27:16Z,2022-11-08T01:27:16Z,,Ugzimmv8ZoOOWvlTSQt4AaABAg
1mGOWxLqcEk,"@MsRaspberry86 I must be a bit biased having followed the rants and ravings about the Amazone stream Rings of Power to realise that there are many people out there who have no idea what the heck it is all about. When you don&#39;t have subscription to HBO, Netfix or Amazone Prime that is quite possible.<br>But Amazone&#39;s Rop Is a really bad show, with bad writing, rediculous changes on the Tolkien lore,  a very unsympathic lead caracter, a stagering tower of pretence and an aggressive attitude against criticism.<br>to the PJ Trilogy music you return and enjoy it every time, the RoP music is forgotten when the music stops.","@MsRaspberry86 I must be a bit biased having followed the rants and ravings about the Amazone stream Rings of Power to realise that there are many people out there who have no idea what the heck it is all about. When you don't have subscription to HBO, Netfix or Amazone Prime that is quite possible.
But Amazone's Rop Is a really bad show, with bad writing, rediculous changes on the Tolkien lore,  a very unsympathic lead caracter, a stagering tower of pretence and an aggressive attitude against criticism.
to the PJ Trilogy music you return and enjoy it every time, the RoP music is forgotten when the music stops.",kamion53,https://yt3.ggpht.com/ytc/AL5GRJVYQctz-l3ARkwKIk2j_R31KrupKL3kQojOK-cg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCGARpb1ls9PbbJOgq5IZbEw,{'value': 'UCGARpb1ls9PbbJOgq5IZbEw'},True,none,0,2022-11-15T03:21:00Z,2022-11-15T03:21:00Z,UgxS-ePTM9Db6VAEEUh4AaABAg,UgxS-ePTM9Db6VAEEUh4AaABAg.9i92YAgbGFf9iRLqdLJvg-
1mGOWxLqcEk,"@kamion53 Aha. I did some short research about RoP, but I actually don´t understand what´s the issue with it. Maybe it´s because we have already midnight and I am tired. But the music is making me creative writing very easily letter of application. <br>:) <br>The LOTR sound is crazy motivating going on with your own values to keep them up and push them further. <br>This is really cool.","@kamion53 Aha. I did some short research about RoP, but I actually don´t understand what´s the issue with it. Maybe it´s because we have already midnight and I am tired. But the music is making me creative writing very easily letter of application. 
:) 
The LOTR sound is crazy motivating going on with your own values to keep them up and push them further. 
This is really cool.",MsRaspberry86,https://yt3.ggpht.com/ytc/AL5GRJXe2Cqs5wblkO55kdN1ww0OspXayw7UwJnvAkcUIg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCLamws7nTiQMbdx51khZ14A,{'value': 'UCLamws7nTiQMbdx51khZ14A'},True,none,0,2022-11-14T23:24:32Z,2022-11-14T23:25:01Z,UgxS-ePTM9Db6VAEEUh4AaABAg,UgxS-ePTM9Db6VAEEUh4AaABAg.9i92YAgbGFf9iQvmgqGca6
1mGOWxLqcEk,"@MsRaspberry86 When you would buy new editions especially the three books separete there is a fat change they have RoP covers.<br>so go for the oldies in a second hand or no payment shop.<br>Someone a few weeks ago posted that the new RoP covered editions were untouch in the shop he visited, but the older editions were almost sold out.<br>when people have the choice most avoid the RoP covered ones.","@MsRaspberry86 When you would buy new editions especially the three books separete there is a fat change they have RoP covers.
so go for the oldies in a second hand or no payment shop.
Someone a few weeks ago posted that the new RoP covered editions were untouch in the shop he visited, but the older editions were almost sold out.
when people have the choice most avoid the RoP covered ones.",kamion53,https://yt3.ggpht.com/ytc/AL5GRJVYQctz-l3ARkwKIk2j_R31KrupKL3kQojOK-cg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCGARpb1ls9PbbJOgq5IZbEw,{'value': 'UCGARpb1ls9PbbJOgq5IZbEw'},True,none,0,2022-11-14T23:02:58Z,2022-11-14T23:02:58Z,UgxS-ePTM9Db6VAEEUh4AaABAg,UgxS-ePTM9Db6VAEEUh4AaABAg.9i92YAgbGFf9iQtJl_aDVI
1mGOWxLqcEk,"@kamion53 Okey. interessting to hear. I am patiently waiting for them to appear at the &quot;no payment shop&quot; :)<br>I´d like to use second hand items, because I am trying to save the planet by not buying anything new anymore. <br>Want to try it out, search for a &quot;non payment shop&quot; in your area. maybe you want to give them products you don´t need anymore. someonelse might have a great fun with them. :)","@kamion53 Okey. interessting to hear. I am patiently waiting for them to appear at the ""no payment shop"" :)
I´d like to use second hand items, because I am trying to save the planet by not buying anything new anymore. 
Want to try it out, search for a ""non payment shop"" in your area. maybe you want to give them products you don´t need anymore. someonelse might have a great fun with them. :)",MsRaspberry86,https://yt3.ggpht.com/ytc/AL5GRJXe2Cqs5wblkO55kdN1ww0OspXayw7UwJnvAkcUIg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCLamws7nTiQMbdx51khZ14A,{'value': 'UCLamws7nTiQMbdx51khZ14A'},True,none,0,2022-11-14T22:49:52Z,2022-11-14T22:51:13Z,UgxS-ePTM9Db6VAEEUh4AaABAg,UgxS-ePTM9Db6VAEEUh4AaABAg.9i92YAgbGFf9iQrooGZJLZ
